Driver,LapNumber,TrackStatus,SafetyCar,VSC,YellowFlag,RedFlag,RecentSC,Race,Year
VER,21.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,22.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,23.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,24.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,25.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,26.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,27.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,28.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,29.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,30.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
VER,31.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,32.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,33.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,34.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,35.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,36.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,37.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,38.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,39.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,40.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,41.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,42.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,43.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,44.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,45.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,46.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,47.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,48.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,49.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,50.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,51.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,52.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,53.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,54.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,55.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,56.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
VER,57.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
VER,58.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,1.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
GAS,2.0,126,0,1,1,0,0,Abu Dhabi Grand Prix,2024
GAS,3.0,671,0,1,0,1,0,Abu Dhabi Grand Prix,2024
GAS,4.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,5.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,6.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,7.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,8.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,9.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,10.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,11.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,12.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,13.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,14.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,15.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,16.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,17.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,18.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,19.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,20.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,21.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,22.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,23.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,24.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,25.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,26.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,27.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,28.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,29.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,30.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
GAS,31.0,21,0,0,1,0,0,Abu Dhabi Grand Prix,2024
GAS,32.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,33.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,34.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,35.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,36.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,37.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,38.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,39.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,40.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,41.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,42.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,43.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,44.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,45.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,46.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,47.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,48.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,49.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,50.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,51.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,52.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,53.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,54.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,55.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,56.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
GAS,57.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
GAS,58.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
PER,1.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
ALO,1.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
ALO,2.0,126,0,1,1,0,0,Abu Dhabi Grand Prix,2024
ALO,3.0,671,0,1,0,1,0,Abu Dhabi Grand Prix,2024
ALO,4.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,5.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,6.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,7.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,8.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,9.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,10.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,11.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,12.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,13.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,14.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,15.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,16.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,17.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,18.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,19.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,20.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,21.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,22.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,23.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,24.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,25.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,26.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,27.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,28.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,29.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,30.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
ALO,31.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,32.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,33.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,34.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,35.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,36.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,37.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,38.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,39.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,40.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,41.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,42.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,43.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,44.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,45.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,46.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,47.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,48.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,49.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,50.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,51.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,52.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,53.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,54.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,55.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,56.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
ALO,57.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
ALO,58.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,1.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
LEC,2.0,126,0,1,1,0,0,Abu Dhabi Grand Prix,2024
LEC,3.0,671,0,1,0,1,0,Abu Dhabi Grand Prix,2024
LEC,4.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,5.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,6.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,7.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,8.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,9.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,10.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,11.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,12.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,13.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,14.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,15.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,16.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,17.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,18.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,19.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,20.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,21.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,22.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,23.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,24.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,25.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,26.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,27.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,28.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,29.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,30.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
LEC,31.0,21,0,0,1,0,0,Abu Dhabi Grand Prix,2024
LEC,32.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,33.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,34.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,35.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,36.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,37.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,38.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,39.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,40.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,41.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,42.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,43.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,44.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,45.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,46.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,47.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,48.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,49.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,50.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,51.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,52.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,53.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,54.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,55.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,56.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
LEC,57.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
LEC,58.0,21,0,0,1,0,0,Abu Dhabi Grand Prix,2024
STR,1.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
STR,2.0,126,0,1,1,0,0,Abu Dhabi Grand Prix,2024
STR,3.0,671,0,1,0,1,0,Abu Dhabi Grand Prix,2024
STR,4.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,5.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,6.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,7.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,8.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,9.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,10.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,11.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,12.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,13.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,14.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,15.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,16.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,17.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,18.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,19.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,20.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,21.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,22.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,23.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,24.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,25.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,26.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,27.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,28.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,29.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,30.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
STR,31.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,32.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,33.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,34.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,35.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,36.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,37.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,38.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,39.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,40.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,41.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,42.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,43.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,44.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,45.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,46.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,47.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,48.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,49.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,50.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,51.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,52.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,53.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,54.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,55.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,56.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
STR,57.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
MAG,1.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
MAG,2.0,126,0,1,1,0,0,Abu Dhabi Grand Prix,2024
MAG,3.0,671,0,1,0,1,0,Abu Dhabi Grand Prix,2024
MAG,4.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,5.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,6.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,7.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,8.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,9.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,10.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,11.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,12.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,13.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,14.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,15.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,16.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,17.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,18.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,19.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,20.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,21.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,22.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,23.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,24.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,25.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,26.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,27.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,28.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,29.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,30.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
MAG,31.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,32.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,33.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,34.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,35.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,36.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,37.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,38.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,39.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,40.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,41.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,42.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,43.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,44.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,45.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,46.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,47.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,48.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,49.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,50.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,51.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,52.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,53.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,54.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,55.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
MAG,56.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
MAG,57.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,1.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
TSU,2.0,26,0,1,1,0,0,Abu Dhabi Grand Prix,2024
TSU,3.0,671,0,1,0,1,0,Abu Dhabi Grand Prix,2024
TSU,4.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,5.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,6.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,7.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,8.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,9.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,10.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,11.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,12.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,13.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,14.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,15.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,16.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,17.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,18.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,19.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,20.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,21.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,22.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,23.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,24.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,25.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,26.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,27.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,28.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,29.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,30.0,12,0,0,1,0,0,Abu Dhabi Grand Prix,2024
TSU,31.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,32.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,33.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,34.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,35.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,36.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,37.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,38.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,39.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,40.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,41.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
TSU,42.0,1,0,0,0,0,0,Abu Dhabi Grand Prix,2024
